,Total Drones,Active Drones,Collisions,Completed Deliveries,Avg Delivery Time [minutes],Deliveries Per Minute,Time Per Meter [seconds],Min Altitude,Mean Altitude,Max Altitude
226,40,40,0,22,1.2318181818181817,5.814977973568282,0.7162995594713656,24.0,54.03202236006054,101.72645394401532
227,40,40,0,22,1.2318181818181817,5.789473684210526,0.7162995594713656,24.40943202700022,55.053135187626005,101.56066632398944
228,40,40,0,22,1.2318181818181817,5.764192139737991,0.7162995594713656,21.40943202700022,55.31027405763789,101.46962721870135
229,40,40,0,22,1.2318181818181817,5.739130434782609,0.7162995594713656,18.40943202700022,54.99615020943584,101.56963149012921
230,40,40,0,22,1.2318181818181817,5.7142857142857135,0.7162995594713656,15.409432027000221,54.52043416933553,101.66666795371353
231,40,40,0,22,1.2318181818181817,5.689655172413793,0.7162995594713656,12.409432027000221,55.574314673369976,101.52806110610732
232,40,39,0,22,1.2318181818181817,5.665236051502147,0.7162995594713656,10.376154511361122,56.10118605559073,101.41859107608126
233,40,40,0,23,1.2630434782608695,5.897435897435897,0.6911181601903251,9.5,54.97196229479785,101.3946293417545
234,40,40,0,24,1.3243055555555554,6.127659574468085,0.6949708454810496,9.5,54.762729797052444,101.381016777025
235,40,40,0,24,1.3243055555555554,6.101694915254238,0.6949708454810496,9.232477208110737,53.993225069731444,101.53109468229157
236,40,39,0,26,1.3794871794871795,6.582278481012659,0.7137645107794361,9.5,55.42955262487518,101.54355628974096
237,40,39,0,26,1.3794871794871795,6.554621848739496,0.7137645107794361,10.452903094459373,56.21208639918481,101.62316950962736
238,40,39,0,27,1.4111111111111112,6.778242677824268,0.7193203272498426,10.452903094459373,56.65565649330778,101.72239460100752
239,40,39,0,27,1.4111111111111112,6.75,0.7193203272498426,15.452903094459373,56.447278619920375,101.67247220880024
240,40,39,0,27,1.4111111111111112,6.721991701244813,0.7193203272498426,13.692640051701147,57.44830217857427,101.84516563428862
241,40,39,0,27,1.4111111111111112,6.694214876033058,0.7193203272498426,10.692640051701147,58.12561220784028,101.82642541180165
242,40,39,0,27,1.4111111111111112,6.666666666666666,0.7193203272498426,9.5,58.510612442252516,101.72535673849062
243,40,39,0,28,1.3880952380952383,6.885245901639345,0.719975301018833,9.5,59.45302606947178,101.90971250357555
244,40,39,0,28,1.3880952380952383,6.857142857142857,0.719975301018833,14.5,59.95289141788188,101.71087564040091
245,40,39,0,28,1.3880952380952383,6.829268292682927,0.719975301018833,19.5,60.67246281226413,101.76419968264938
